Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[98.648, 100.000] | 458/1/0 | 458 | (N/A)
[98.650, 100.000] | 459/1/0 | 459 | (N/A)
[98.653, 100.000] | 460/1/0 | 460 | (N/A)
[98.656, 100.000] | 461/1/0 | 461 | (N/A)
[98.659, 100.000] | 462/1/0 | 462 | (N/A)
[98.662, 100.000] | 463/1/0 | 463 | (N/A)
[98.665, 100.000] | 464/1/0 | 464 | (N/A)
[98.668, 100.000] | 465/1/0 | 465 | (N/A)
[98.670, 100.000] | 466/1/0 | 466 | (N/A)
[98.673, 100.000] | 467/1/0 | 467 | (N/A)
[98.676, 100.000] | 468/1/0 | 468 | (N/A)
[98.679, 100.000] | 469/1/0 | 469 | (N/A)
[98.682, 100.000] | 470/1/0 | 470 | (N/A)
[98.684, 100.000] | 471/1/0 | 471 | (N/A)
[98.687, 100.000] | 472/1/0 | 472 | (N/A)
[98.690, 100.000] | 473/1/0 | 473 | (N/A)
[98.693, 100.000] | 474/1/0 | 474 | (N/A)
[98.695, 100.000] | 475/1/0 | 475 | (N/A)
[98.698, 100.000] | 476/1/0 | 476 | (N/A)
[98.701, 100.000] | 477/1/0 | 477 | (N/A)
[98.703, 100.000] | 478/1/0 | 478 | (N/A)
[98.706, 100.000] | 479/1/0 | 479 | (N/A)
[98.709, 100.000] | 480/1/0 | 480 | (N/A)
[98.711, 100.000] | 481/1/0 | 481 | (N/A)
[98.714, 100.000] | 482/1/0 | 482 | (N/A)
[98.717, 100.000] | 483/1/0 | 483 | (N/A)
[98.719, 100.000] | 484/1/0 | 484 | (N/A)
[98.722, 100.000] | 485/1/0 | 485 | (N/A)
[98.725, 100.000] | 486/1/0 | 486 | (N/A)
[98.727, 100.000] | 487/1/0 | 487 | (N/A)
[98.730, 100.000] | 488/1/0 | 488 | (N/A)
[98.732, 100.000] | 489/1/0 | 489 | (N/A)
[98.735, 100.000] | 490/1/0 | 490 | (N/A)
[98.737, 100.000] | 491/1/0 | 491 | (N/A)
[98.740, 100.000] | 492/1/0 | 492 | (N/A)
[98.742, 100.000] | 493/1/0 | 493 | (N/A)
[98.745, 100.000] | 494/1/0 | 494 | (N/A)
[98.747, 100.000] | 495/1/0 | 495 | (N/A)
[98.750, 100.000] | 496/1/0 | 496 | (N/A)
[98.752, 100.000] | 497/1/0 | 497 | (N/A)
[98.755, 100.000] | 498/1/0 | 498 | (N/A)
[98.757, 100.000] | 499/1/0 | 499 | (N/A)
[98.760, 100.000] | 500/1/0 | 500 | (N/A)
[98.762, 100.000] | 501/1/0 | 501 | (N/A)
[98.765, 100.000] | 502/1/0 | 502 | (N/A)
[98.767, 100.000] | 503/1/0 | 503 | (N/A)
[98.770, 100.000] | 504/1/0 | 504 | (N/A)
[98.772, 100.000] | 505/1/0 | 505 | (N/A)
[98.774, 100.000] | 506/1/0 | 506 | (N/A)
[98.777, 100.000] | 507/1/0 | 507 | (N/A)
[98.779, 100.000] | 508/1/0 | 508 | (N/A)
[98.782, 100.000] | 509/1/0 | 509 | (N/A)
[98.784, 100.000] | 510/1/0 | 510 | (N/A)
[98.786, 100.000] | 511/1/0 | 511 | (N/A)
[98.789, 100.000] | 512/1/0 | 512 | (N/A)
[98.791, 100.000] | 513/1/0 | 513 | (N/A)
[98.793, 100.000] | 514/1/0 | 514 | (N/A)
[98.796, 100.000] | 515/1/0 | 515 | (N/A)
[98.798, 100.000] | 516/1/0 | 516 | (N/A)
[98.800, 100.000] | 517/1/0 | 517 | (N/A)
[98.802, 100.000] | 518/1/0 | 518 | (N/A)
[98.805, 100.000] | 519/1/0 | 519 | (N/A)
[98.807, 100.000] | 520/1/0 | 520 | (N/A)
[98.809, 100.000] | 521/1/0 | 521 | (N/A)
[98.812, 100.000] | 522/1/0 | 522 | (N/A)
[98.814, 100.000] | 523/1/0 | 523 | (N/A)
[98.816, 100.000] | 524/1/0 | 524 | (N/A)
[98.818, 100.000] | 525/1/0 | 525 | (N/A)
[98.820, 100.000] | 526/1/0 | 526 | (N/A)
[98.823, 100.000] | 527/1/0 | 527 | (N/A)
[98.825, 100.000] | 528/1/0 | 528 | (N/A)
[98.827, 100.000] | 529/1/0 | 529 | (N/A)
[98.829, 100.000] | 530/1/0 | 530 | (N/A)
[98.831, 100.000] | 531/1/0 | 531 | (N/A)
[98.834, 100.000] | 532/1/0 | 532 | (N/A)
[98.836, 100.000] | 533/1/0 | 533 | (N/A)
[98.838, 100.000] | 534/1/0 | 534 | (N/A)
[98.840, 100.000] | 535/1/0 | 535 | (N/A)
[98.842, 100.000] | 536/1/0 | 536 | (N/A)
[98.844, 100.000] | 537/1/0 | 537 | (N/A)
[98.847, 100.000] | 538/1/0 | 538 | (N/A)
[98.849, 100.000] | 539/1/0 | 539 | (N/A)
[98.851, 100.000] | 540/1/0 | 540 | (N/A)
[98.853, 100.000] | 541/1/0 | 541 | (N/A)
[98.855, 100.000] | 542/1/0 | 542 | (N/A)
[98.857, 100.000] | 543/1/0 | 543 | (N/A)
[98.859, 100.000] | 544/1/0 | 544 | (N/A)
[98.861, 100.000] | 545/1/0 | 545 | (N/A)
[98.863, 100.000] | 546/1/0 | 546 | (N/A)
[98.865, 100.000] | 547/1/0 | 547 | (N/A)
[98.867, 100.000] | 548/1/0 | 548 | (N/A)
[98.869, 100.000] | 549/1/0 | 549 | (N/A)
[98.871, 100.000] | 550/1/0 | 550 | (N/A)
[98.873, 100.000] | 551/1/0 | 551 | (N/A)
[98.875, 100.000] | 552/1/0 | 552 | (N/A)
[98.878, 100.000] | 553/1/0 | 553 | (N/A)
[98.880, 100.000] | 554/1/0 | 554 | (N/A)
[98.882, 100.000] | 555/1/0 | 555 | (N/A)
[98.884, 100.000] | 556/1/0 | 556 | (N/A)
[98.885, 100.000] | 557/1/0 | 557 | (N/A)
[98.887, 100.000] | 558/1/0 | 558 | (N/A)
[98.889, 100.000] | 559/1/0 | 559 | (N/A)
[98.891, 100.000] | 560/1/0 | 560 | (N/A)
[98.893, 100.000] | 561/1/0 | 561 | (N/A)
[98.895, 100.000] | 562/1/0 | 562 | (N/A)
[98.897, 100.000] | 563/1/0 | 563 | (N/A)
[98.899, 100.000] | 564/1/0 | 564 | (N/A)
[98.901, 100.000] | 565/1/0 | 565 | (N/A)
[98.903, 100.000] | 566/1/0 | 566 | (N/A)
[98.905, 100.000] | 567/1/0 | 567 | (N/A)
[98.907, 100.000] | 568/1/0 | 568 | (N/A)
[98.909, 100.000] | 569/1/0 | 569 | (N/A)
[98.911, 100.000] | 570/1/0 | 570 | (N/A)
[98.913, 100.000] | 571/1/0 | 571 | (N/A)
[98.914, 100.000] | 572/1/0 | 572 | (N/A)
[98.916, 100.000] | 573/1/0 | 573 | (N/A)
[98.918, 100.000] | 574/1/0 | 574 | (N/A)
[98.920, 100.000] | 575/1/0 | 575 | (N/A)
[98.922, 100.000] | 576/1/0 | 576 | (N/A)
[98.924, 100.000] | 577/1/0 | 577 | (N/A)
[98.926, 100.000] | 578/1/0 | 578 | (N/A)
[98.927, 100.000] | 579/1/0 | 579 | (N/A)
[98.929, 100.000] | 580/1/0 | 580 | (N/A)
[98.931, 100.000] | 581/1/0 | 581 | (N/A)
[98.933, 100.000] | 582/1/0 | 582 | (N/A)
[98.935, 100.000] | 583/1/0 | 583 | (N/A)
[98.937, 100.000] | 584/1/0 | 584 | (N/A)
[98.938, 100.000] | 585/1/0 | 585 | (N/A)
[98.940, 100.000] | 586/1/0 | 586 | (N/A)
[98.942, 100.000] | 587/1/0 | 587 | (N/A)
[98.944, 100.000] | 588/1/0 | 588 | (N/A)
[98.945, 100.000] | 589/1/0 | 589 | (N/A)
[98.947, 100.000] | 590/1/0 | 590 | (N/A)
[98.949, 100.000] | 591/1/0 | 591 | (N/A)
[98.951, 100.000] | 592/1/0 | 592 | (N/A)
[98.953, 100.000] | 593/1/0 | 593 | (N/A)
[98.954, 100.000] | 594/1/0 | 594 | (N/A)
[98.956, 100.000] | 595/1/0 | 595 | (N/A)
[98.958, 100.000] | 596/1/0 | 596 | (N/A)
[98.959, 100.000] | 597/1/0 | 597 | (N/A)
[98.961, 100.000] | 598/1/0 | 598 | (N/A)
[98.963, 100.000] | 599/1/0 | 599 | (N/A)
[98.965, 100.000] | 600/1/0 | 600 | (N/A)
[98.966, 100.000] | 601/1/0 | 601 | (N/A)
[98.968, 100.000] | 602/1/0 | 602 | (N/A)
[98.970, 100.000] | 603/1/0 | 603 | (N/A)
[98.971, 100.000] | 604/1/0 | 604 | (N/A)
[98.973, 100.000] | 605/1/0 | 605 | (N/A)
[98.975, 100.000] | 606/1/0 | 606 | (N/A)
[98.976, 100.000] | 607/1/0 | 607 | (N/A)
[98.978, 100.000] | 608/1/0 | 608 | (N/A)
[98.980, 100.000] | 609/1/0 | 609 | (N/A)
[98.981, 100.000] | 610/1/0 | 610 | (N/A)
[98.983, 100.000] | 611/1/0 | 611 | (N/A)
[98.985, 100.000] | 612/1/0 | 612 | (N/A)
[98.986, 100.000] | 613/1/0 | 613 | (N/A)
[98.988, 100.000] | 614/1/0 | 614 | (N/A)
[98.990, 100.000] | 615/1/0 | 615 | (N/A)
[98.991, 100.000] | 616/1/0 | 616 | (N/A)
[98.993, 100.000] | 617/1/0 | 617 | (N/A)
[98.995, 100.000] | 618/1/0 | 618 | (N/A)
[98.996, 100.000] | 619/1/0 | 619 | (N/A)
[98.998, 100.000] | 620/1/0 | 620 | (N/A)
[98.999, 100.000] | 621/1/0 | 621 | (N/A)
[99.001, 100.000] | 622/1/0 | 622 | (N/A)
[99.003, 100.000] | 623/1/0 | 623 | (N/A)
[99.004, 100.000] | 624/1/0 | 624 | (N/A)
[99.006, 100.000] | 625/1/0 | 625 | (N/A)
[99.007, 100.000] | 626/1/0 | 626 | (N/A)
[99.009, 100.000] | 627/1/0 | 627 | (N/A)
[99.010, 100.000] | 628/1/0 | 628 | (N/A)
[99.012, 100.000] | 629/1/0 | 629 | (N/A)
[99.013, 100.000] | 630/1/0 | 630 | (N/A)
[99.015, 100.000] | 631/1/0 | 631 | (N/A)
[99.017, 100.000] | 632/1/0 | 632 | (N/A)
[99.018, 100.000] | 633/1/0 | 633 | (N/A)
[99.020, 100.000] | 634/1/0 | 634 | (N/A)
[99.021, 100.000] | 635/1/0 | 635 | (N/A)
[99.023, 100.000] | 636/1/0 | 636 | (N/A)
[99.024, 100.000] | 637/1/0 | 637 | (N/A)
[99.026, 100.000] | 638/1/0 | 638 | (N/A)
[99.027, 100.000] | 639/1/0 | 639 | (N/A)
[99.029, 100.000] | 640/1/0 | 640 | (N/A)
[99.030, 100.000] | 641/1/0 | 641 | (N/A)
[99.032, 100.000] | 642/1/0 | 642 | (N/A)
[99.033, 100.000] | 643/1/0 | 643 | (N/A)
[99.035, 100.000] | 644/1/0 | 644 | (N/A)
[99.036, 100.000] | 645/1/0 | 645 | (N/A)
[99.038, 100.000] | 646/1/0 | 646 | (N/A)
[99.039, 100.000] | 647/1/0 | 647 | (N/A)
[99.041, 100.000] | 648/1/0 | 648 | (N/A)
[99.042, 100.000] | 649/1/0 | 649 | (N/A)
[99.044, 100.000] | 650/1/0 | 650 | (N/A)
[99.045, 100.000] | 651/1/0 | 651 | (N/A)
[99.046, 100.000] | 652/1/0 | 652 | (N/A)
[99.048, 100.000] | 653/1/0 | 653 | (N/A)
[99.049, 100.000] | 654/1/0 | 654 | (N/A)
[99.051, 100.000] | 655/1/0 | 655 | (N/A)
[99.052, 100.000] | 656/1/0 | 656 | (N/A)
[99.054, 100.000] | 657/1/0 | 657 | (N/A)
[99.055, 100.000] | 658/1/0 | 658 | (N/A)
[99.057, 100.000] | 659/1/0 | 659 | (N/A)
[99.058, 100.000] | 660/1/0 | 660 | (N/A)
[99.059, 100.000] | 661/1/0 | 661 | (N/A)
[99.061, 100.000] | 662/1/0 | 662 | (N/A)
[99.062, 100.000] | 663/1/0 | 663 | (N/A)
[99.064, 100.000] | 664/1/0 | 664 | (N/A)
[99.065, 100.000] | 665/1/0 | 665 | (N/A)
[99.066, 100.000] | 666/1/0 | 666 | (N/A)
[99.068, 100.000] | 667/1/0 | 667 | (N/A)
[99.069, 100.000] | 668/1/0 | 668 | (N/A)
[99.071, 100.000] | 669/1/0 | 669 | (N/A)
[99.072, 100.000] | 670/1/0 | 670 | (N/A)
[99.073, 100.000] | 671/1/0 | 671 | (N/A)
[99.075, 100.000] | 672/1/0 | 672 | (N/A)
[99.076, 100.000] | 673/1/0 | 673 | (N/A)
[99.077, 100.000] | 674/1/0 | 674 | (N/A)
[99.079, 100.000] | 675/1/0 | 675 | (N/A)
[99.080, 100.000] | 676/1/0 | 676 | (N/A)
[99.081, 100.000] | 677/1/0 | 677 | (N/A)
[99.083, 100.000] | 678/1/0 | 678 | (N/A)
[99.084, 100.000] | 679/1/0 | 679 | (N/A)
[99.085, 100.000] | 680/1/0 | 680 | (N/A)
[99.087, 100.000] | 681/1/0 | 681 | (N/A)
[99.088, 100.000] | 682/1/0 | 682 | (N/A)
[99.089, 100.000] | 683/1/0 | 683 | (N/A)
[99.091, 100.000] | 684/1/0 | 684 | (N/A)
[99.092, 100.000] | 685/1/0 | 685 | (N/A)
[99.093, 100.000] | 686/1/0 | 686 | (N/A)
[99.095, 100.000] | 687/1/0 | 687 | (N/A)
[99.096, 100.000] | 688/1/0 | 688 | (N/A)
[99.097, 100.000] | 689/1/0 | 689 | (N/A)
[99.099, 100.000] | 690/1/0 | 690 | (N/A)
[99.100, 100.000] | 691/1/0 | 691 | (N/A)
[99.101, 100.000] | 692/1/0 | 692 | (N/A)
[99.102, 100.000] | 693/1/0 | 693 | (N/A)
[99.104, 100.000] | 694/1/0 | 694 | (N/A)
[99.105, 100.000] | 695/1/0 | 695 | (N/A)
[99.106, 100.000] | 696/1/0 | 696 | (N/A)
[99.108, 100.000] | 697/1/0 | 697 | (N/A)
[99.109, 100.000] | 698/1/0 | 698 | (N/A)
[99.110, 100.000] | 699/1/0 | 699 | (N/A)
[99.111, 100.000] | 700/1/0 | 700 | (N/A)
[99.113, 100.000] | 701/1/0 | 701 | (N/A)
[99.114, 100.000] | 702/1/0 | 702 | (N/A)
[99.115, 100.000] | 703/1/0 | 703 | (N/A)
[99.116, 100.000] | 704/1/0 | 704 | (N/A)
[99.118, 100.000] | 705/1/0 | 705 | (N/A)
[99.119, 100.000] | 706/1/0 | 706 | (N/A)
[99.120, 100.000] | 707/1/0 | 707 | (N/A)
[99.121, 100.000] | 708/1/0 | 708 | (N/A)
[99.123, 100.000] | 709/1/0 | 709 | (N/A)
[99.124, 100.000] | 710/1/0 | 710 | (N/A)
[99.125, 100.000] | 711/1/0 | 711 | (N/A)
[99.126, 100.000] | 712/1/0 | 712 | (N/A)
[99.127, 100.000] | 713/1/0 | 713 | (N/A)
[99.129, 100.000] | 714/1/0 | 714 | (N/A)
[99.130, 100.000] | 715/1/0 | 715 | (N/A)
[99.131, 100.000] | 716/1/0 | 716 | (N/A)
[99.132, 100.000] | 717/1/0 | 717 | (N/A)
[99.133, 100.000] | 718/1/0 | 718 | (N/A)
[99.135, 100.000] | 719/1/0 | 719 | (N/A)
[99.136, 100.000] | 720/1/0 | 720 | (N/A)
[99.137, 100.000] | 721/1/0 | 721 | (N/A)
[99.138, 100.000] | 722/1/0 | 722 | (N/A)
[99.139, 100.000] | 723/1/0 | 723 | (N/A)
[99.141, 100.000] | 724/1/0 | 724 | (N/A)
[99.142, 100.000] | 725/1/0 | 725 | (N/A)
[99.143, 100.000] | 726/1/0 | 726 | (N/A)
[99.144, 100.000] | 727/1/0 | 727 | (N/A)
[99.145, 100.000] | 728/1/0 | 728 | (N/A)
[99.146, 100.000] | 729/1/0 | 729 | (N/A)
[99.148, 100.000] | 730/1/0 | 730 | (N/A)
[99.149, 100.000] | 731/1/0 | 731 | (N/A)
[99.150, 100.000] | 732/1/0 | 732 | (N/A)
[99.151, 100.000] | 733/1/0 | 733 | (N/A)
[99.152, 100.000] | 734/1/0 | 734 | (N/A)
[99.153, 100.000] | 735/1/0 | 735 | (N/A)
[99.154, 100.000] | 736/1/0 | 736 | (N/A)
[99.156, 100.000] | 737/1/0 | 737 | (N/A)
[99.157, 100.000] | 738/1/0 | 738 | (N/A)
[99.158, 100.000] | 739/1/0 | 739 | (N/A)
[99.159, 100.000] | 740/1/0 | 740 | (N/A)
[99.160, 100.000] | 741/1/0 | 741 | (N/A)
[99.161, 100.000] | 742/1/0 | 742 | (N/A)
[99.162, 100.000] | 743/1/0 | 743 | (N/A)
[99.164, 100.000] | 744/1/0 | 744 | (N/A)
[99.165, 100.000] | 745/1/0 | 745 | (N/A)
[99.166, 100.000] | 746/1/0 | 746 | (N/A)
[99.167, 100.000] | 747/1/0 | 747 | (N/A)
[99.168, 100.000] | 748/1/0 | 748 | (N/A)
[99.169, 100.000] | 749/1/0 | 749 | (N/A)
[99.170, 100.000] | 750/1/0 | 750 | (N/A)
[99.171, 100.000] | 751/1/0 | 751 | (N/A)
[99.172, 100.000] | 752/1/0 | 752 | (N/A)
[99.173, 100.000] | 753/1/0 | 753 | (N/A)
[99.175, 100.000] | 754/1/0 | 754 | (N/A)
[99.176, 100.000] | 755/1/0 | 755 | (N/A)
[99.177, 100.000] | 756/1/0 | 756 | (N/A)
[99.178, 100.000] | 757/1/0 | 757 | (N/A)
[99.179, 100.000] | 758/1/0 | 758 | (N/A)
[99.180, 100.000] | 759/1/0 | 759 | (N/A)
[99.181, 100.000] | 760/1/0 | 760 | (N/A)
[99.182, 100.000] | 761/1/0 | 761 | (N/A)
[99.183, 100.000] | 762/1/0 | 762 | (N/A)
[99.184, 100.000] | 763/1/0 | 763 | (N/A)
[99.185, 100.000] | 764/1/0 | 764 | (N/A)
[99.186, 100.000] | 765/1/0 | 765 | (N/A)
[99.187, 100.000] | 766/1/0 | 766 | (N/A)
[99.188, 100.000] | 767/1/0 | 767 | (N/A)
[99.189, 100.000] | 768/1/0 | 768 | (N/A)
[99.191, 100.000] | 769/1/0 | 769 | (N/A)
[99.192, 100.000] | 770/1/0 | 770 | (N/A)
[99.193, 100.000] | 771/1/0 | 771 | (N/A)
[99.194, 100.000] | 772/1/0 | 772 | (N/A)
[99.195, 100.000] | 773/1/0 | 773 | (N/A)
[99.196, 100.000] | 774/1/0 | 774 | (N/A)
[99.197, 100.000] | 775/1/0 | 775 | (N/A)
[99.198, 100.000] | 776/1/0 | 776 | (N/A)
[99.199, 100.000] | 777/1/0 | 777 | (N/A)
[99.200, 100.000] | 778/1/0 | 778 | (N/A)
[99.201, 100.000] | 779/1/0 | 779 | (N/A)
[99.202, 100.000] | 780/1/0 | 780 | (N/A)
[99.203, 100.000] | 781/1/0 | 781 | (N/A)
[99.204, 100.000] | 782/1/0 | 782 | (N/A)
[99.205, 100.000] | 783/1/0 | 783 | (N/A)
[99.206, 100.000] | 784/1/0 | 784 | (N/A)
[99.207, 100.000] | 785/1/0 | 785 | (N/A)
[99.208, 100.000] | 786/1/0 | 786 | (N/A)
[99.209, 100.000] | 787/1/0 | 787 | (N/A)
[99.210, 100.000] | 788/1/0 | 788 | (N/A)
[99.211, 100.000] | 789/1/0 | 789 | (N/A)
[99.212, 100.000] | 790/1/0 | 790 | (N/A)
[99.213, 100.000] | 791/1/0 | 791 | (N/A)
[99.214, 100.000] | 792/1/0 | 792 | (N/A)
[99.215, 100.000] | 793/1/0 | 793 | (N/A)
[99.216, 100.000] | 794/1/0 | 794 | (N/A)
[99.217, 100.000] | 795/1/0 | 795 | (N/A)
[99.218, 100.000] | 796/1/0 | 796 | (N/A)
[99.219, 100.000] | 797/1/0 | 797 | (N/A)
[99.220, 100.000] | 798/1/0 | 798 | (N/A)
[99.221, 100.000] | 799/1/0 | 799 | (N/A)
[99.222, 100.000] | 800/1/0 | 800 | (N/A)
[99.223, 100.000] | 801/1/0 | 801 | (N/A)
[99.224, 100.000] | 802/1/0 | 802 | (N/A)
[99.225, 100.000] | 803/1/0 | 803 | (N/A)
[99.226, 100.000] | 804/1/0 | 804 | (N/A)
[99.226, 100.000] | 805/1/0 | 805 | (N/A)
[99.227, 100.000] | 806/1/0 | 806 | (N/A)
[99.228, 100.000] | 807/1/0 | 807 | (N/A)
[99.229, 100.000] | 808/1/0 | 808 | (N/A)
[99.230, 100.000] | 809/1/0 | 809 | (N/A)
[99.231, 100.000] | 810/1/0 | 810 | (N/A)
[99.232, 100.000] | 811/1/0 | 811 | (N/A)
[99.233, 100.000] | 812/1/0 | 812 | (N/A)
[99.234, 100.000] | 813/1/0 | 813 | (N/A)
[99.235, 100.000] | 814/1/0 | 814 | (N/A)
[99.236, 100.000] | 815/1/0 | 815 | (N/A)
[99.237, 100.000] | 816/1/0 | 816 | (N/A)
[99.238, 100.000] | 817/1/0 | 817 | (N/A)
[99.239, 100.000] | 818/1/0 | 818 | (N/A)
[99.240, 100.000] | 819/1/0 | 819 | (N/A)
[99.241, 100.000] | 820/1/0 | 820 | (N/A)
[99.241, 100.000] | 821/1/0 | 821 | (N/A)
[99.242, 100.000] | 822/1/0 | 822 | (N/A)
[99.243, 100.000] | 823/1/0 | 823 | (N/A)
[99.244, 100.000] | 824/1/0 | 824 | (N/A)
[99.245, 100.000] | 825/1/0 | 825 | (N/A)
[99.246, 100.000] | 826/1/0 | 826 | (N/A)
[99.247, 100.000] | 827/1/0 | 827 | (N/A)
[99.248, 100.000] | 828/1/0 | 828 | (N/A)
[99.249, 100.000] | 829/1/0 | 829 | (N/A)
[99.250, 100.000] | 830/1/0 | 830 | (N/A)
[99.250, 100.000] | 831/1/0 | 831 | (N/A)
[99.251, 100.000] | 832/1/0 | 832 | (N/A)
[99.252, 100.000] | 833/1/0 | 833 | (N/A)
[99.253, 100.000] | 834/1/0 | 834 | (N/A)
[99.254, 100.000] | 835/1/0 | 835 | (N/A)
[99.255, 100.000] | 836/1/0 | 836 | (N/A)
[99.256, 100.000] | 837/1/0 | 837 | (N/A)
[99.257, 100.000] | 838/1/0 | 838 | (N/A)
[99.258, 100.000] | 839/1/0 | 839 | (N/A)
[99.258, 100.000] | 840/1/0 | 840 | (N/A)
[99.259, 100.000] | 841/1/0 | 841 | (N/A)
[99.260, 100.000] | 842/1/0 | 842 | (N/A)
[99.261, 100.000] | 843/1/0 | 843 | (N/A)
[99.262, 100.000] | 844/1/0 | 844 | (N/A)
[99.263, 100.000] | 845/1/0 | 845 | (N/A)
[99.264, 100.000] | 846/1/0 | 846 | (N/A)
[99.265, 100.000] | 847/1/0 | 847 | (N/A)
[99.265, 100.000] | 848/1/0 | 848 | (N/A)
[99.266, 100.000] | 849/1/0 | 849 | (N/A)
[99.267, 100.000] | 850/1/0 | 850 | (N/A)
[99.268, 100.000] | 851/1/0 | 851 | (N/A)
[99.269, 100.000] | 852/1/0 | 852 | (N/A)
[99.270, 100.000] | 853/1/0 | 853 | (N/A)
[99.271, 100.000] | 854/1/0 | 854 | (N/A)
[99.271, 100.000] | 855/1/0 | 855 | (N/A)
[99.272, 100.000] | 856/1/0 | 856 | (N/A)
[99.273, 100.000] | 857/1/0 | 857 | (N/A)
[99.274, 100.000] | 858/1/0 | 858 | (N/A)
[99.275, 100.000] | 859/1/0 | 859 | (N/A)
[99.276, 100.000] | 860/1/0 | 860 | (N/A)
[99.276, 100.000] | 861/1/0 | 861 | (N/A)
[99.277, 100.000] | 862/1/0 | 862 | (N/A)
[99.278, 100.000] | 863/1/0 | 863 | (N/A)
[99.279, 100.000] | 864/1/0 | 864 | (N/A)
[99.280, 100.000] | 865/1/0 | 865 | (N/A)
[99.281, 100.000] | 866/1/0 | 866 | (N/A)
[99.281, 100.000] | 867/1/0 | 867 | (N/A)
[99.282, 100.000] | 868/1/0 | 868 | (N/A)
[99.283, 100.000] | 869/1/0 | 869 | (N/A)
[99.284, 100.000] | 870/1/0 | 870 | (N/A)
[99.285, 100.000] | 871/1/0 | 871 | (N/A)
[99.286, 100.000] | 872/1/0 | 872 | (N/A)
[99.286, 100.000] | 873/1/0 | 873 | (N/A)
[99.287, 100.000] | 874/1/0 | 874 | (N/A)
[99.288, 100.000] | 875/1/0 | 875 | (N/A)
[99.289, 100.000] | 876/1/0 | 876 | (N/A)
[99.290, 100.000] | 877/1/0 | 877 | (N/A)
[99.290, 100.000] | 878/1/0 | 878 | (N/A)
[99.291, 100.000] | 879/1/0 | 879 | (N/A)
[99.292, 100.000] | 880/1/0 | 880 | (N/A)
[99.293, 100.000] | 881/1/0 | 881 | (N/A)
[99.294, 100.000] | 882/1/0 | 882 | (N/A)
[99.294, 100.000] | 883/1/0 | 883 | (N/A)
[99.295, 100.000] | 884/1/0 | 884 | (N/A)
[99.296, 100.000] | 885/1/0 | 885 | (N/A)
[99.297, 100.000] | 886/1/0 | 886 | (N/A)
[99.298, 100.000] | 887/1/0 | 887 | (N/A)
[99.298, 100.000] | 888/1/0 | 888 | (N/A)
[99.299, 100.000] | 889/1/0 | 889 | (N/A)
[99.300, 100.000] | 890/1/0 | 890 | (N/A)
[99.301, 100.000] | 891/1/0 | 891 | (N/A)
[99.301, 100.000] | 892/1/0 | 892 | (N/A)
[99.302, 100.000] | 893/1/0 | 893 | (N/A)
[99.303, 100.000] | 894/1/0 | 894 | (N/A)
[99.304, 100.000] | 895/1/0 | 895 | (N/A)
[99.305, 100.000] | 896/1/0 | 896 | (N/A)
[99.305, 100.000] | 897/1/0 | 897 | (N/A)
[99.306, 100.000] | 898/1/0 | 898 | (N/A)
[99.307, 100.000] | 899/1/0 | 899 | (N/A)
[99.308, 100.000] | 900/1/0 | 900 | (N/A)
[99.308, 100.000] | 901/1/0 | 901 | (N/A)
[99.309, 100.000] | 902/1/0 | 902 | (N/A)
[99.310, 100.000] | 903/1/0 | 903 | (N/A)
[99.311, 100.000] | 904/1/0 | 904 | (N/A)
[99.311, 100.000] | 905/1/0 | 905 | (N/A)
[99.312, 100.000] | 906/1/0 | 906 | (N/A)
[99.313, 100.000] | 907/1/0 | 907 | (N/A)
[99.314, 100.000] | 908/1/0 | 908 | (N/A)
[99.314, 100.000] | 909/1/0 | 909 | (N/A)
[99.315, 100.000] | 910/1/0 | 910 | (N/A)
[99.316, 100.000] | 911/1/0 | 911 | (N/A)
[99.317, 100.000] | 912/1/0 | 912 | (N/A)
[99.317, 100.000] | 913/1/0 | 913 | (N/A)
[99.318, 100.000] | 914/1/0 | 914 | (N/A)
[99.319, 100.000] | 915/1/0 | 915 | (N/A)
[99.320, 100.000] | 916/1/0 | 916 | (N/A)
[99.320, 100.000] | 917/1/0 | 917 | (N/A)
[99.321, 100.000] | 918/1/0 | 918 | (N/A)
[99.322, 100.000] | 919/1/0 | 919 | (N/A)
[99.323, 100.000] | 920/1/0 | 920 | (N/A)
[99.323, 100.000] | 921/1/0 | 921 | (N/A)
[99.324, 100.000] | 922/1/0 | 922 | (N/A)
[99.325, 100.000] | 923/1/0 | 923 | (N/A)
[99.325, 100.000] | 924/1/0 | 924 | (N/A)
[99.326, 100.000] | 925/1/0 | 925 | (N/A)
[99.327, 100.000] | 926/1/0 | 926 | (N/A)
[99.328, 100.000] | 927/1/0 | 927 | (N/A)
[99.328, 100.000] | 928/1/0 | 928 | (N/A)
[99.329, 100.000] | 929/1/0 | 929 | (N/A)
[99.330, 100.000] | 930/1/0 | 930 | (N/A)
[99.331, 100.000] | 931/1/0 | 931 | (N/A)
[99.331, 100.000] | 932/1/0 | 932 | (N/A)
[99.332, 100.000] | 933/1/0 | 933 | (N/A)
[99.333, 100.000] | 934/1/0 | 934 | (N/A)
[99.333, 100.000] | 935/1/0 | 935 | (N/A)
[99.334, 100.000] | 936/1/0 | 936 | (N/A)
[99.335, 100.000] | 937/1/0 | 937 | (N/A)
